event_id,timestamp,namespace,pod_name,event_type,controller_owner,service_account,image_name,privileged,host_network,public_exposure,node_port,ttl_minutes,labels_present,cpu_request,memory_request,correlation_id
k8s-1e3b268379a3,2024-06-13T10:34:01Z,cicd,api-cic-e5d19f,ConfigMapCreated,Deployment,analytics-sa,ci-runner:latest,False,True,True,30061,12,True,432m,1264Mi,corr-d197db5ff2b147bc
k8s-e703045ef9b7,2024-06-13T12:32:34Z,production,db-migrate-pro-ff372d,ServiceCreated,Deployment,ci-runner,prometheus:v2.45,False,False,False,0,85,True,1612m,3123Mi,corr-3a739eb37bbf4b3d
k8s-ed350203c470,2024-06-21T06:09:10Z,dev,test-runner-dev-6edb98,PodCreated,Deployment,admin-sa,redis:7,True,True,True,31392,9,True,1084m,266Mi,corr-83d2de14525b442c
k8s-8e7b18a91fa0,2024-06-27T09:14:47Z,production,worker-pro-becf8a,PodCreated,Job,default,node:20-alpine,False,False,False,0,10,True,1937m,3147Mi,corr-d6a4635fdd0647da
k8s-3cca0b9a6398,2024-06-20T16:13:15Z,cicd,test-runner-cic-85920d,SecretMounted,HPA,monitor-sa,prometheus:v2.45,False,False,False,0,54,True,1912m,1822Mi,corr-57609f4932914cae
k8s-a6afe77127c7,2024-06-21T12:05:24Z,staging,scanner-sta-2b61ff,PodCreated,Job,monitor-sa,ubuntu:22.04,False,False,False,0,17,True,916m,3130Mi,corr-72849c3d4f944cf2
k8s-fcbd126e837d,2024-06-09T12:37:36Z,analytics,api-ana-90b0c1,ClusterRoleBindingCreated,HPA,analytics-sa,grafana:10.0,False,False,False,0,11,True,971m,538Mi,corr-efbff76a6f174002
k8s-102d87c8fc21,2024-06-22T17:50:20Z,analytics,test-runner-ana-4fe99b,DeploymentCreated,CronJob,debug-sa,ubuntu:22.04,False,False,False,0,75,True,1725m,3444Mi,corr-b02f1e5659f64d7e
k8s-84a150274b39,2024-06-25T14:11:40Z,cicd,builder-cic-c6a8c5,ServiceCreated,CronJob,monitor-sa,nginx:1.25,False,False,False,0,47,True,1041m,3159Mi,corr-3a7ef0489b0f4ab8
k8s-9c75d82f1234,2024-06-19T12:20:42Z,production,cache-pro-1ed4d2,DeploymentCreated,Deployment,ci-runner,grafana:10.0,False,False,False,0,49,True,1956m,188Mi,corr-7c5c2fd062e843e8
k8s-534f7714a9c6,2024-06-10T11:11:41Z,dev,api-dev-008a32,PodCreated,Job,deploy-sa,redis:7,False,False,False,0,51,True,991m,1868Mi,corr-49b4d72b5817404f
k8s-89e99963b10e,2024-06-07T16:42:54Z,monitoring,builder-mon-82341b,PodDeleted,Job,admin-sa,nginx:1.25,False,False,False,0,56,True,1503m,2644Mi,corr-215b1a073add48c8
k8s-27877fe17494,2024-06-20T15:36:03Z,analytics,analytics-ana-d7053d,ServiceCreated,CronJob,debug-sa,custom-app:v2.1,False,False,False,0,41,True,273m,1974Mi,corr-ce975dd7e8d649fc
k8s-86dde97f3c68,2024-06-23T09:11:50Z,monitoring,linter-mon-f93a82,PodCreated,CronJob,debug-sa,ubuntu:22.04,False,False,False,0,13,True,439m,1603Mi,corr-004293ead85f4df6
k8s-d68733ffff82,2024-06-19T15:47:17Z,production,analytics-pro-1b55b5,ConfigMapCreated,CronJob,ci-runner,redis:7,False,False,False,0,45,True,805m,739Mi,corr-437a58bac7734448
k8s-e5dab3fdab58,2024-06-02T16:51:27Z,analytics,scanner-ana-ade57c,RoleBindingCreated,Deployment,monitor-sa,node:20-alpine,False,False,False,0,86,True,1300m,668Mi,corr-b57ab7b4f31b4f9e
k8s-d2d76556d97a,2024-06-11T09:03:17Z,staging,db-migrate-sta-166605,PodCreated,Job,analytics-sa,golang:1.21,False,False,False,0,10,True,1800m,463Mi,corr-7f07d7738fdd42a8
k8s-99ca40d28ee3,2024-06-21T11:16:06Z,monitoring,batch-mon-e70056,SecretMounted,Deployment,analytics-sa,node:20-alpine,False,False,False,0,60,True,1358m,1966Mi,corr-ebc25d09e8264ed6
k8s-d4c78acc450d,2024-06-08T13:42:04Z,cicd,analytics-cic-f012d0,PodCreated,HPA,default,node:20-alpine,False,False,False,0,5,True,1038m,482Mi,corr-df7ec3f4de264992
k8s-9d1bb2b6de93,2024-06-10T11:40:26Z,cicd,worker-cic-9fed9e,ConfigMapCreated,Job,default,ubuntu:22.04,False,False,False,0,14,True,519m,3107Mi,corr-166a19017ddb42c2
k8s-20d4fe4054fd,2024-06-16T11:19:07Z,staging,linter-sta-fbb4c3,RoleBindingCreated,HPA,admin-sa,redis:7,False,False,False,0,49,True,751m,1051Mi,corr-2a602d32048740fe
k8s-a21ab6cccc26,2024-06-13T16:26:27Z,analytics,builder-ana-a4e1b9,ServiceCreated,Deployment,monitor-sa,redis:7,False,False,False,0,31,True,639m,2382Mi,corr-b85330a124ff4e17
k8s-6c5b2d436b77,2024-06-27T00:07:18Z,analytics,analytics-ana-0a94d8,PodCreated,Deployment,admin-sa,python:3.11-slim,True,True,True,30474,14,True,1736m,1463Mi,corr-a333f8c702f244ba
k8s-76766d357b26,2024-06-10T12:30:31Z,analytics,linter-ana-b28cc2,PodDeleted,HPA,deploy-sa,grafana:10.0,False,False,False,0,12,True,1607m,3969Mi,corr-a9b51bd466b9474e
k8s-bd0f3ca171d6,2024-06-14T15:28:37Z,dev,builder-dev-1acfc9,ConfigMapCreated,CronJob,ci-runner,grafana:10.0,False,False,False,0,60,True,792m,981Mi,corr-4133233c199f4485
k8s-17415c5cc543,2024-06-01T16:39:59Z,analytics,db-migrate-ana-dbfa7b,RoleBindingCreated,StatefulSet,default,prometheus:v2.45,False,False,False,0,41,True,1924m,1909Mi,corr-4dbd7328118a434d
k8s-221d42b9cc19,2024-06-12T14:34:15Z,cicd,api-cic-be3784,SecretMounted,None,admin-sa,nginx:1.25,True,False,False,0,6,False,273m,2600Mi,corr-4085aa7f12a541cc
k8s-a9b69ac5dacd,2024-06-16T16:46:49Z,staging,cache-sta-56aa19,RoleBindingCreated,CronJob,deploy-sa,nginx:1.25,False,False,False,0,50,True,601m,401Mi,corr-f2b369ddeabf413d
k8s-92f0864e4370,2024-06-18T16:28:50Z,cicd,scanner-cic-868060,PodDeleted,CronJob,admin-sa,node:20-alpine,False,False,False,0,15,True,166m,2389Mi,corr-4b317f83729e4c2b
k8s-8103151fdb00,2024-06-21T13:15:49Z,cicd,analytics-cic-643da9,RoleBindingCreated,Job,ci-runner,node:20-alpine,False,False,False,0,38,True,1129m,4002Mi,corr-d70271ff5f0a4aa2
k8s-3abc31715c15,2024-06-16T11:18:28Z,monitoring,cache-mon-954d1a,PodDeleted,HPA,deploy-sa,grafana:10.0,False,False,False,0,3,True,1534m,3527Mi,corr-2affa86c67d044ef
k8s-74df3c73195f,2024-06-29T13:26:16Z,cicd,api-cic-eaf3b8,ServiceCreated,CronJob,analytics-sa,redis:7,False,False,False,0,39,True,430m,3438Mi,corr-7e3884053cc34c8c
k8s-6c513550dcfc,2024-06-13T09:13:13Z,monitoring,scanner-mon-7272c1,SecretMounted,CronJob,deploy-sa,ubuntu:22.04,False,False,False,0,44,True,1155m,1882Mi,corr-4294a174249b41a0
k8s-d381af9e1236,2024-06-08T17:44:22Z,cicd,test-runner-cic-3738c3,PodCreated,DaemonSet,ci-runner,redis:7,False,False,False,0,79,True,1857m,3889Mi,corr-99c4d284114b47cd
k8s-c4ab65be9636,2024-06-22T09:46:32Z,cicd,db-migrate-cic-3b727b,ClusterRoleBindingCreated,Deployment,admin-sa,nginx:1.25,False,False,False,0,16,True,480m,1878Mi,corr-0c245bea61cc47c7
k8s-44f52f82015f,2024-06-05T09:33:03Z,production,linter-pro-4d184e,SecretMounted,Job,debug-sa,nginx:1.25,False,False,False,0,58,True,454m,599Mi,corr-7beaf1741fe7450d
k8s-f8805d67d075,2024-06-28T13:39:38Z,dev,api-dev-60d030,ConfigMapCreated,None,debug-sa,redis:7,False,False,False,0,9,True,109m,3420Mi,corr-20cf4ba90a514ad3
k8s-58df64b5d2a8,2024-06-29T14:48:16Z,analytics,analytics-ana-dd44dc,ServiceCreated,Job,monitor-sa,grafana:10.0,False,False,False,0,18,True,961m,3589Mi,corr-fcb42606e6bf48f1
k8s-54a3285827bc,2024-06-12T14:55:55Z,cicd,scanner-cic-7ae546,ServiceCreated,DaemonSet,debug-sa,prometheus:v2.45,False,False,False,0,18,True,278m,2255Mi,corr-70645e6aee1d47ae
k8s-e624a5a580ab,2024-06-27T13:20:15Z,dev,scanner-dev-275d18,DeploymentCreated,CronJob,monitor-sa,ubuntu:22.04,False,False,False,0,64,True,1557m,206Mi,corr-a7a7ec973c3b41c6
k8s-20fd6e950d9e,2024-06-20T10:21:34Z,dev,batch-dev-8cd521,DeploymentCreated,Deployment,admin-sa,golang:1.21,False,False,False,0,50,True,312m,2535Mi,corr-b61b82392b40478e
k8s-30476e639dd5,2024-06-20T09:54:55Z,analytics,builder-ana-d2e042,DeploymentCreated,HPA,default,ci-runner:latest,False,False,False,0,56,True,578m,536Mi,corr-b7d6fa73c69243be
k8s-f70979f589a7,2024-06-15T11:33:56Z,analytics,api-ana-fc39e7,ConfigMapCreated,HPA,monitor-sa,ubuntu:22.04,False,False,False,0,26,True,1277m,3736Mi,corr-cf9be3bd4087495e
k8s-dc51799e6519,2024-06-26T16:29:29Z,dev,db-migrate-dev-703132,RoleBindingCreated,HPA,default,custom-app:v2.1,False,False,False,0,36,True,1865m,877Mi,corr-6629c004d3f548fd
k8s-777334216d8a,2024-06-17T14:57:52Z,staging,test-runner-sta-8d9f45,ServiceCreated,CronJob,deploy-sa,node:20-alpine,False,False,False,0,33,True,1909m,589Mi,corr-2b723802730e4342
k8s-f1c76c198f16,2024-06-29T11:42:03Z,monitoring,cache-mon-d0fae1,RoleBindingCreated,None,admin-sa,redis:7,True,False,False,0,3,True,1963m,3678Mi,corr-ef95e9bd377546c5
k8s-8fabedd7310f,2024-06-05T10:54:42Z,staging,linter-sta-a8206f,DeploymentCreated,Deployment,deploy-sa,nginx:1.25,False,False,False,0,47,True,1451m,417Mi,corr-16184164fd284a30
k8s-62a2c83268dc,2024-06-07T12:47:28Z,monitoring,scanner-mon-fd41a6,PodDeleted,Deployment,default,prometheus:v2.45,False,False,False,0,20,True,609m,1810Mi,corr-925f136674d54911
k8s-6ffed47c55b6,2024-06-18T10:58:21Z,production,batch-pro-d9b2ab,ClusterRoleBindingCreated,Job,debug-sa,ci-runner:latest,False,False,False,0,46,True,1680m,1222Mi,corr-c8f4e99aeef84c6f
k8s-0ce5be394dbd,2024-06-01T15:27:56Z,staging,db-migrate-sta-6c2684,RoleBindingCreated,CronJob,deploy-sa,ci-runner:latest,False,False,False,0,20,True,1407m,869Mi,corr-6b5dcbd5cb904b66
k8s-9431523e5ebf,2024-06-29T10:36:55Z,production,test-runner-pro-c8f730,DeploymentCreated,Deployment,admin-sa,prometheus:v2.45,False,False,False,0,48,True,1761m,280Mi,corr-4c2d02f008a64903
k8s-115a04381b96,2024-06-04T22:13:56Z,staging,batch-sta-38e418,PodCreated,HPA,admin-sa,python:3.11-slim,True,True,True,30433,10,True,1609m,675Mi,corr-10b7928de47046be
k8s-6de8bffe6ba7,2024-06-07T12:54:27Z,cicd,builder-cic-f98ed2,RoleBindingCreated,Job,monitor-sa,golang:1.21,False,False,False,0,36,True,415m,248Mi,corr-e70b5667654b4775
k8s-8abea534b1f5,2024-06-07T10:50:34Z,monitoring,scanner-mon-a55630,PodCreated,Job,default,ubuntu:22.04,False,False,False,0,20,True,319m,1041Mi,corr-24e6a4a34a164101
k8s-b09f55e4fcd2,2024-06-17T13:19:26Z,monitoring,test-runner-mon-137acb,ConfigMapCreated,Job,debug-sa,custom-app:v2.1,False,False,False,0,41,True,1803m,1412Mi,corr-6219b4d1c5a04726
k8s-5141b5706e84,2024-06-30T15:54:12Z,staging,builder-sta-404aa9,DeploymentCreated,Job,ci-runner,nginx:1.25,False,False,False,0,42,True,102m,739Mi,corr-e6fb2e3dc6fe495f
k8s-7865625943d8,2024-06-12T10:09:01Z,analytics,analytics-ana-c48c1d,PodCreated,CronJob,debug-sa,redis:7,False,False,False,0,18,True,864m,4086Mi,corr-bf9e10911a9f4378
k8s-9c23a94f0946,2024-06-12T15:10:47Z,dev,worker-dev-326e0c,PodDeleted,Deployment,analytics-sa,python:3.11-slim,False,False,False,0,20,True,1798m,938Mi,corr-86bff9d626c5484e
k8s-d42893b4d29e,2024-06-26T09:17:15Z,dev,db-migrate-dev-f41499,ClusterRoleBindingCreated,HPA,debug-sa,nginx:1.25,False,False,False,0,14,True,181m,2762Mi,corr-57ffe29f92954141
k8s-7beff1d4e711,2024-06-27T11:07:36Z,cicd,cache-cic-1de6ae,DeploymentCreated,HPA,ci-runner,prometheus:v2.45,False,False,False,0,41,True,1094m,2868Mi,corr-f7081a7dcd8a414c
k8s-086e3acb686c,2024-06-18T12:54:25Z,analytics,builder-ana-ac5b9b,ConfigMapCreated,Deployment,admin-sa,nginx:1.25,False,False,False,0,60,True,1467m,1536Mi,corr-d80f1327b6844aa0
k8s-eb34dcbe5d96,2024-06-15T12:02:17Z,production,db-migrate-pro-fc73f4,PodCreated,HPA,analytics-sa,nginx:1.25,False,False,False,0,77,True,949m,3439Mi,corr-c48ef209773c4b89
k8s-9c88e7a89bda,2024-06-06T10:55:55Z,production,scanner-pro-3afe25,DeploymentCreated,HPA,ci-runner,nginx:1.25,False,False,False,0,10,True,1303m,1233Mi,corr-c18ec67a510d4aff
k8s-dcb6e9a69353,2024-06-26T12:36:19Z,monitoring,scanner-mon-472a19,SecretMounted,Job,default,nginx:1.25,False,False,False,0,41,True,333m,3011Mi,corr-8985aff0e0c14b9a
k8s-d91d79c860ed,2024-06-04T12:23:27Z,staging,worker-sta-615c46,ClusterRoleBindingCreated,HPA,admin-sa,ci-runner:latest,False,False,True,31542,8,True,1565m,3068Mi,corr-b6ef7d7f81fa4e14
k8s-f8fc1dcef8a4,2024-06-15T17:14:39Z,monitoring,analytics-mon-c791b0,PodDeleted,HPA,monitor-sa,ubuntu:22.04,False,False,True,31166,13,True,778m,1671Mi,corr-8480faf7e81a419d
k8s-a620145a27d1,2024-06-30T09:33:27Z,staging,linter-sta-24c05d,PodCreated,HPA,debug-sa,node:20-alpine,False,False,False,0,3,True,1794m,319Mi,corr-f55c8077bb444cf2
k8s-20076c4ab37f,2024-06-28T14:42:35Z,production,worker-pro-4a1991,ClusterRoleBindingCreated,None,admin-sa,node:20-alpine,False,False,False,0,64,True,1634m,249Mi,corr-92c848a1a4474322
k8s-2eceb88cc855,2024-06-26T17:05:48Z,analytics,worker-ana-0fadab,PodCreated,DaemonSet,analytics-sa,ubuntu:22.04,False,False,False,0,37,True,543m,4025Mi,corr-af4f8165e3014488
k8s-54604801d2bc,2024-06-25T13:35:41Z,production,cache-pro-47f049,RoleBindingCreated,None,admin-sa,ci-runner:latest,True,False,True,31179,15,True,1061m,2404Mi,corr-ccacfe660d314989
k8s-69cde3635b42,2024-06-07T15:04:08Z,analytics,scanner-ana-9549db,ServiceCreated,DaemonSet,deploy-sa,ci-runner:latest,False,False,False,0,3,True,986m,2164Mi,corr-89588c48d5974801
k8s-02b95460c57f,2024-06-14T12:11:19Z,monitoring,linter-mon-b66b3a,ServiceCreated,Job,ci-runner,golang:1.21,False,False,False,0,81,True,1364m,3989Mi,corr-bdd46e7b58c54d83
k8s-e7ab6d9fcabb,2024-06-16T09:22:59Z,monitoring,batch-mon-e40f5c,ConfigMapCreated,HPA,default,grafana:10.0,False,False,False,0,65,True,1339m,2415Mi,corr-7d734a5cb8c24c00
k8s-c34b8231cc0e,2024-06-04T14:08:05Z,analytics,api-ana-968864,DeploymentCreated,Deployment,ci-runner,custom-app:v2.1,False,False,False,0,45,True,1424m,3267Mi,corr-1c2a42fe5b7f4ed0
k8s-bc6053347b09,2024-06-18T14:40:27Z,analytics,linter-ana-bbf6f0,PodCreated,Job,debug-sa,custom-app:v2.1,False,False,False,0,20,True,1219m,2344Mi,corr-017fc702f3dc4ddd
k8s-61572c97da4a,2024-06-19T15:01:15Z,monitoring,batch-mon-a36f4c,ServiceCreated,Deployment,default,redis:7,False,False,False,0,56,True,1191m,2759Mi,corr-046c9eecbb26474e
k8s-82690a91be44,2024-06-12T11:20:09Z,dev,worker-dev-6736fb,ConfigMapCreated,Job,analytics-sa,custom-app:v2.1,False,False,False,0,41,True,1363m,1747Mi,corr-27625fb683de4f0f
k8s-89c2156d6911,2024-06-05T16:05:53Z,dev,test-runner-dev-77212d,ServiceCreated,StatefulSet,debug-sa,custom-app:v2.1,False,False,False,0,13,True,1046m,860Mi,corr-9a21df845c5b470f
k8s-264a5ea0f5ae,2024-06-15T13:44:01Z,dev,api-dev-3dd616,ServiceCreated,Job,default,node:20-alpine,False,False,False,0,85,True,1787m,1425Mi,corr-c94a33a1e7214c58
k8s-337e79c0d0ce,2024-06-11T16:21:29Z,analytics,api-ana-4982ed,PodCreated,Deployment,admin-sa,node:20-alpine,False,False,False,0,14,True,648m,2989Mi,corr-2cc36ae50ef5411e
k8s-c80eb07635c1,2024-06-27T12:33:10Z,dev,linter-dev-fd1ea4,PodDeleted,HPA,analytics-sa,node:20-alpine,False,False,False,0,30,True,1042m,1668Mi,corr-80634df2d6154654
